pid,locid,majorarea,hindex,name
883143,9945.0,computerscience,36.0,Bengt  Lennartson
883145,38630.0,computerscience,9.0,Tomas  Krilavicius
883147,27477.0,computerscience,14.0,Simanjuntak Swastika Rini
883149,36206.0,computerscience,12.0,Cédric  Lhoussaine
883150,7718.0,computerscience,16.0,Kuo-lung  Wang
883151,7960.0,computerscience,33.0,Walter  Quattrociocchi
883153,10227.0,computerscience,17.0,Chuan-Kang -k Ting
883157,9694.0,computerscience,14.0,Akihiko  Ohsuga
883160,20510.0,computerscience,18.0,Anas  Basalamah
883161,12049.0,computerscience,18.0,Amos  Azaria
883163,30424.0,computerscience,45.0,Christoph  Studer
883165,1598.0,computerscience,21.0,Arpad  Beszédes
883166,9689.0,computerscience,27.0,Pavel  Pecina
883176,388.0,computerscience,20.0,Kaiqing  Zhang
883177,15182.0,computerscience,16.0,Shinji  Imahori
883178,8808.0,computerscience,14.0,Jenna  Kanerva
883179,29635.0,computerscience,24.0,Wolfgang  Broll
883181,227.0,computerscience,10.0,Shunsuke  Saruwatari
883183,5733.0,computerscience,23.0,Mihaela  Cocea
883184,374.0,computerscience,14.0,Yanfei  Guo
883185,26906.0,computerscience,13.0,Qixun  Zhang
883199,4120.0,computerscience,8.0,Oisín  Boydell
883207,25354.0,computerscience,10.0,Zhao-jun Jun Zhang
883209,4457.0,computerscience,15.0,Laura m Maruster
883213,22800.0,computerscience,5.0,Chenghao  Lyu
883215,35343.0,computerscience,7.0,Waqar Ahmed Mehmood
883217,296.0,computerscience,2.0,Aniruddha  Maiti
883219,2744.0,computerscience,9.0,Tseng-Yi  Chen
883221,36859.0,computerscience,26.0,Minh Giang Dong
883224,7450.0,computerscience,15.0,Heeseung  Jo
883225,10126.0,computerscience,27.0,De-ying  Li
883228,4552.0,computerscience,18.0,Dietmar  Berwanger
883240,13509.0,computerscience,5.0,Hisashi  Aomori
883242,5106.0,computerscience,7.0,Hiroshi  Toyoizumi
883243,42646.0,computerscience,2.0,Lefteris  Zervakis
883249,29154.0,computerscience,8.0,Yan-bing  Xue
883269,10035.0,computerscience,14.0,Yanxiang  Jiang
883270,23833.0,computerscience,12.0,Eliasz  Kańtoch
883271,9569.0,computerscience,28.0,Joakim  Jaldén
883278,406.0,computerscience,17.0,Zehua  Guo
883280,9592.0,computerscience,38.0,Tie  Qiu
883285,354.0,computerscience,11.0,Sezer  Karaoglu
883299,7023.0,computerscience,5.0,Craig J Ramlal
883312,18914.0,computerscience,6.0,Yu-hang  Xiao
883325,40595.0,computerscience,5.0,Mamatha  Balachandra
883339,1961.0,computerscience,38.0,Naehyuck  Chang
883340,9748.0,computerscience,15.0,Lovro  Šubelj
883341,5027.0,computerscience,46.0,Juan-manuel Manuel Górriz
883342,6490.0,computerscience,26.0,Igor  Bisio
883345,19922.0,computerscience,15.0,Putra Bin Sumari
883346,8142.0,computerscience,39.0,Holger  Theisel
883348,9758.0,computerscience,40.0,Amitava  Konar
883353,1773.0,computerscience,10.0,Yeon-Geun  Lim
883354,228.0,computerscience,19.0,Stanislav  Živný
883373,117.0,computerscience,9.0,Piotr  Żelasko
883376,3117.0,computerscience,16.0,Dimitrios  Alanis
883379,34251.0,computerscience,4.0,Jeonghyeon  Wang
883389,1255.0,computerscience,13.0,Elisabeth  Waldmann
883392,23093.0,computerscience,15.0,Nasrulhumaimi Humaimi Mahmood
883406,32888.0,computerscience,18.0,Rabeeh Ayaz Abbasi
883410,36.0,computerscience,10.0,Tasneem S Darwish
883415,38240.0,computerscience,10.0,Alevtina  Dubovitskaya
883423,28092.0,computerscience,7.0,Changda Da Wang
883424,8457.0,computerscience,12.0,Alan  Kuhnle
883425,2942.0,computerscience,7.0,Lieuwe B Leene
883432,9569.0,computerscience,12.0,Markus  Hidell
883434,28680.0,computerscience,11.0,Khmaies Taher Ouahada
883529,481.0,computerscience,7.0,Yahia R Ramadan
883533,41025.0,computerscience,5.0,Rongsheng  Dong
883536,38162.0,computerscience,9.0,Markus  Allén
883537,9483.0,computerscience,14.0,Hamidreza  Sadreazami
883545,23028.0,computerscience,16.0,Sanaa Dib Sharafeddine
883546,17710.0,computerscience,4.0,Edson Luiz Ursini
883547,177.0,computerscience,8.0,Indika  Kahanda
883552,37175.0,computerscience,21.0,Albert  Samà
883566,23674.0,computerscience,7.0,Ali  Azarpeyvand
883568,13922.0,computerscience,9.0,Qingxu  Xiong
883600,3386.0,computerscience,13.0,Farzad  Parvaresh
883626,9858.0,computerscience,36.0,Antonio J Nebro
883673,2575.0,computerscience,17.0,Amadou Sarr Gning
883674,580.0,computerscience,6.0,Zhengwei  Ni
883675,8225.0,computerscience,21.0,Amirrudin  Kamsin
883676,23655.0,computerscience,12.0,Huei‐wen -w Ferng
883678,9766.0,computerscience,9.0,Hongjun  Dai
883679,160.0,computerscience,18.0,Karyn A Moffatt
883683,7175.0,computerscience,12.0,Alireza  Vahid
883687,34869.0,computerscience,20.0,Naeem  Ramzan
883691,370.0,computerscience,57.0,Mark John Gales
883693,16498.0,computerscience,29.0,Rudiger Udiger Kapitza
883695,86.0,computerscience,32.0,Yue M Lu
883696,8225.0,computerscience,12.0,Hadi  Saboohi
883697,39533.0,computerscience,14.0,Federico  Pedersini
883701,28521.0,computerscience,35.0,Luciano  Tarricone
883702,4572.0,computerscience,22.0,Jinjian  Wu
883703,13922.0,computerscience,8.0,Yanwei  Zheng
883705,45.0,computerscience,12.0,Spyros  Angelopoulos
883714,2004.0,computerscience,16.0,Matteo  Comin
883715,8880.0,computerscience,26.0,Susana  Sargento
883717,2315.0,computerscience,26.0,Fabrizio  Riguzzi
883720,7799.0,computerscience,17.0,Xrysovalantis  Kavousianos
883722,7787.0,computerscience,29.0,Hsiang-Cheh  Huang
883724,370.0,computerscience,12.0,Sergio Jorge Pastrana
883727,27192.0,computerscience,21.0,Elisabeth  Uhlemann
883728,10227.0,computerscience,29.0,Cheng-Hsin Hsin Hsu
883735,1288.0,computerscience,10.0,Göran  Salomonsson
883742,1773.0,computerscience,4.0,Keewon  Cho
883743,625.0,computerscience,8.0,Rahel Deribe Bekele
883751,17648.0,computerscience,13.0,Sebastian  Miron
883752,25523.0,computerscience,26.0,Gwen  Salaün
883757,41137.0,computerscience,21.0,Paulo Moura Oliveira
883770,10900.0,computerscience,3.0,Yanrong  Chen
883777,353.0,computerscience,12.0,Carrie Demmans Epp
883781,3757.0,computerscience,21.0,Dorothea Ottilie Kolossa
883783,9753.0,computerscience,8.0,Tianxiang  Bai
883795,10855.0,computerscience,3.0,Markus  Hähnel
883806,18632.0,computerscience,13.0,Sok-Ian  Sou
883817,10152.0,computerscience,19.0,Federica  Pascucci
883824,2456.0,computerscience,18.0,Ji-yong  Pan
883835,293.0,computerscience,5.0,Tsuyoshi  Otake
883838,1773.0,computerscience,6.0,Seungmin  Seo
883839,453.0,computerscience,15.0,Nasir  Faruk
883847,9753.0,computerscience,17.0,Gui-bin  Bian
883851,12062.0,computerscience,20.0,Malka N Halgamuge
883852,37574.0,computerscience,6.0,Alexandros  Tzanetos
883859,17982.0,computerscience,10.0,Sartra  Wongthanavasu
883860,260.0,computerscience,16.0,Behnam  Dezfouli
883862,13922.0,computerscience,6.0,Shu-zhen Zhen Yao
883867,54.0,computerscience,7.0,Jaan  Altosaar
883870,26404.0,computerscience,9.0,Arunava  Naha
883877,436.0,computerscience,32.0,Thomas  Hain
884082,23093.0,computerscience,32.0,Naomie Binti Salim
884083,26906.0,computerscience,16.0,Chunyan Yi Feng
884084,10209.0,computerscience,30.0,Yuh-Min  Tseng
884086,13922.0,computerscience,25.0,Sebastian  Wandelt
884087,12062.0,computerscience,23.0,Xiao-jun  Huang
884088,1146.0,computerscience,26.0,Jiaheng  Lu
884090,4023.0,computerscience,20.0,Klaus  David
884091,6620.0,computerscience,25.0,Sven  Schuierer
884093,17022.0,computerscience,27.0,Laurent  Viennot
884094,29336.0,computerscience,40.0,Nam-sung Sung Kim
884096,37468.0,computerscience,26.0,Martin Dipl Vossiek
884105,403.0,computerscience,20.0,Martin  Tomko
884108,29999.0,computerscience,35.0,Hiroshi  Mamitsuka
884109,3806.0,computerscience,34.0,José Júlio Alferes
884113,6238.0,computerscience,26.0,Laura  Galluccio
884114,42426.0,computerscience,28.0,Vasilios A Siris
884115,2004.0,computerscience,10.0,Emanuele Di Buccio
884118,9741.0,computerscience,8.0,Xingjian  Lu
884119,40839.0,computerscience,44.0,Cristina  Conati
884123,26730.0,computerscience,17.0,Armin  Alaghi
884124,13859.0,computerscience,14.0,Bo-feng  Zhang
884126,7960.0,computerscience,37.0,Ioannis  Chatzigiannakis
884127,27656.0,computerscience,17.0,Miguel Angel Patricio
884129,8674.0,computerscience,11.0,Mohammad  Bsoul
884132,359.0,computerscience,19.0,Marios  Anthimopoulos
884133,6428.0,computerscience,34.0,Anna Vendrell Vilanova
884135,784.0,computerscience,11.0,Dongmin Wan Shin
884136,14687.0,computerscience,14.0,Fabien  Mieyeville
884137,2012.0,computerscience,44.0,Mario  Botsch
884140,24370.0,computerscience,7.0,Rodrigo  Carvajal
884145,325.0,computerscience,32.0,Virginia  Dignum
884149,3679.0,computerscience,24.0,Tomoyuki Omoyuki Hiroyasu
884151,9612.0,computerscience,19.0,Pavel  Zemč́ık
884153,27434.0,computerscience,25.0,Vincenzo  Matta
884154,8127.0,computerscience,38.0,Joachim  Denzler
884157,1724.0,computerscience,18.0,Zhu-zhong  Qian
884161,30188.0,computerscience,12.0,Olarik  Surinta
884164,242.0,computerscience,35.0,Louis w Boves
884165,7818.0,computerscience,10.0,Maria Joao Nicolau
884167,26406.0,computerscience,39.0,Riccardo  Rovatti
884168,7523.0,computerscience,17.0,Boyang  Li
884171,1374.0,computerscience,10.0,Eirini  Kalliamvakou
884173,1865.0,computerscience,23.0,Arnaud  Virazel
884176,8318.0,computerscience,13.0,Ved Prasad Kafle
884178,4023.0,computerscience,27.0,Bernhard  Sick
884180,1647.0,computerscience,19.0,Soumaya  Cherkaoui
884182,37942.0,computerscience,21.0,Changcheng  Huang
884186,715.0,computerscience,14.0,Vishal  Saxena
884188,1048.0,computerscience,30.0,Dimitris S Papailiopoulos
884189,26489.0,computerscience,19.0,Tasos  Dagiuklas
884190,707.0,computerscience,16.0,Faouzi  Bellili
884191,31367.0,computerscience,18.0,Mohammad Hossien Moghaddam
884193,27227.0,computerscience,12.0,Guosheng Sheng Yang
884198,38.0,computerscience,55.0,Shinji  Watanabe
884202,43340.0,computerscience,17.0,Vojtěch  Vonásek
884203,33817.0,computerscience,12.0,George  Margetis
884207,30224.0,computerscience,59.0,Erik P Blasch
884210,172.0,computerscience,71.0,Wojciech  Matusik
884220,29734.0,computerscience,6.0,Jianxi Fan Yang
884221,11572.0,computerscience,10.0,Milana  Drazic
884222,6824.0,computerscience,11.0,Martin  Hagmüller
884225,305.0,computerscience,40.0,Kazuhiro  Nakadai
884226,38255.0,computerscience,20.0,Pabitra Mohan Khilar
884229,14723.0,computerscience,5.0,Fang  Miao
884230,4552.0,computerscience,19.0,Sylvie  Boldo
884233,6555.0,computerscience,17.0,Steven P Houben
884238,266.0,computerscience,9.0,Hyo-phil  Shin
884239,25074.0,computerscience,34.0,Daojing  He
884240,39494.0,computerscience,12.0,Volkmar  Sieh
884245,361.0,computerscience,17.0,Markos p Anastasopoulos
884248,25793.0,computerscience,6.0,Marius G Minea
884249,13140.0,computerscience,7.0,Hai-xia Xia Cui
884250,9612.0,computerscience,6.0,Jiří  Prinosil
884257,9912.0,computerscience,40.0,Jiuyong  Li
884258,23655.0,computerscience,34.0,Jing-Ming Ming Guo
884260,545.0,computerscience,38.0,Bedrich  Benes
884265,172.0,computerscience,14.0,Noah  Stephens-Davidowitz
884268,37226.0,computerscience,15.0,Jian-huang  Wu
884269,2405.0,computerscience,11.0,Katayoun  Neshatpour
884272,9569.0,computerscience,41.0,Henrik  Sandberg
884275,33443.0,computerscience,8.0,Vesal  Hakami
884278,24851.0,computerscience,27.0,Hengjie  Zhang
884279,160.0,computerscience,10.0,Majid  Janidarmian
884284,9753.0,computerscience,4.0,Hu  Guan
884285,9483.0,computerscience,15.0,Javad  Sadri
884298,14204.0,computerscience,12.0,Giuseppe  Sergioli
884347,220.0,computerscience,31.0,Marc  Delcroix
884351,9890.0,computerscience,14.0,Zoe Lin Jiang
884356,1773.0,computerscience,33.0,Eun-tae  Kim
884358,545.0,computerscience,11.0,Baibhab  Chatterjee
884362,4469.0,computerscience,9.0,Jian-yong  Qiu
884369,10855.0,computerscience,11.0,Sebastian  Bitzer
884381,6824.0,computerscience,15.0,Johanna  Pirker
884386,2386.0,computerscience,19.0,Hamza  Turabieh
884398,22653.0,computerscience,6.0,Sofya  Chepushtanova
884407,36376.0,computerscience,18.0,Aggelos  Pikrakis
884411,227.0,computerscience,21.0,Takaomaruyama  Onoye
884420,29078.0,computerscience,7.0,Arnaud  Breloy
884421,10261.0,computerscience,17.0,Matjaz̆ t Debevc
884428,16633.0,computerscience,2.0,Mauri  Ferrandin
884436,1255.0,computerscience,28.0,Björn M Eskofier
884446,9072.0,computerscience,18.0,Xiaogang  Ma
884447,18.0,computerscience,26.0,Yosi  Keller
884532,405.0,computerscience,5.0,Steven A Parkison
884534,54.0,computerscience,6.0,San  Gultekin
884535,5603.0,computerscience,11.0,Johnny  Choque
884540,14829.0,computerscience,10.0,Fabrício Alves Silva
884543,7799.0,computerscience,6.0,Konstantina D Kourou
884550,465.0,computerscience,4.0,Milad  Ghaznavi
884565,38.0,computerscience,14.0,Nicholas  Rhinehart
884570,9891.0,computerscience,8.0,Xiaoya Ya Song
884574,34653.0,computerscience,15.0,Aleksei  Tepljakov
884579,9766.0,computerscience,8.0,Jing-chang Chang Pan
884580,2674.0,computerscience,20.0,Giovanni  Iacca
884585,3041.0,computerscience,23.0,Gaojie  Chen
884589,19157.0,computerscience,10.0,Danilo  Spano
884591,1422.0,computerscience,6.0,Penghe  Chen
884595,10900.0,computerscience,12.0,Guo-hua Hua Geng
884615,2092.0,computerscience,38.0,Max A Little
884625,313.0,computerscience,16.0,Soheil  Ghiasi
884632,35179.0,computerscience,15.0,Manabendra  Bhuyan
884633,12.0,computerscience,30.0,Jundong  Li
884912,5043.0,computerscience,9.0,Evangelos  Sariyanidi
884913,10007.0,computerscience,8.0,Dong-hui  Guo
884920,4410.0,computerscience,18.0,Francesco  Osborne
884927,266.0,computerscience,5.0,Jaehui  Park
884929,18625.0,computerscience,12.0,Noor Akhmad Setiawan
884932,4543.0,computerscience,27.0,Reza  Boostani
884939,614.0,computerscience,10.0,Ergin  Soysal
884940,38009.0,computerscience,6.0,Linchuan  Chen
884944,9753.0,computerscience,12.0,Shengsheng  Qian
884953,712.0,computerscience,14.0,Simone  Giannerini
884957,5538.0,computerscience,5.0,Daniel  Yunge
884969,117.0,computerscience,15.0,Hainan  Xu
884974,9268.0,computerscience,8.0,Dzhoshkun Ismail Shakir
884984,10564.0,computerscience,4.0,Shashank  Vatedka
884990,9569.0,computerscience,10.0,Sylvia t Kouyoumdjieva
885005,14687.0,computerscience,15.0,Nicolas  Brisebarre
885009,42067.0,computerscience,11.0,Jan  Rüth
886226,6165.0,computerscience,6.0,Abdel-karim Karim Ajami
886230,28111.0,computerscience,3.0,Pei-Shu Shu Huang
886244,18439.0,computerscience,6.0,Todor  Bačkalić
886251,3066.0,computerscience,11.0,Varun Kumar Ojha
886252,9891.0,computerscience,7.0,Hong-tao  Yin
886256,36512.0,computerscience,14.0,Manabu  Tsukada
886257,2315.0,computerscience,21.0,Velio  Tralli
886260,16039.0,computerscience,6.0,Karan  Nathwani
886261,1244.0,computerscience,4.0,Yuteng Wu Wu
886280,19609.0,computerscience,13.0,Michele  Donini
886283,361.0,computerscience,6.0,Yannick S Verbelen
886290,9766.0,computerscience,11.0,Mengbai  Xiao
886300,33873.0,computerscience,9.0,Qi  Zou
886311,10564.0,computerscience,7.0,Ravi Kumar Pippal
886325,314.0,computerscience,5.0,Mahdi Abbaspour Tehrani
886330,995.0,computerscience,12.0,Dogancan  Temel
886334,34424.0,computerscience,2.0,Jun-wei  Zha
886339,40738.0,computerscience,13.0,Jian-Xun  Mi
886343,23093.0,computerscience,27.0,Habibollah  Haron
886347,30424.0,computerscience,11.0,Bernhard  Kratzwald
886349,20717.0,computerscience,16.0,Kibok  Lee
886352,454.0,computerscience,8.0,Mahdi Ebrahimi Shaghaghi
886356,10448.0,computerscience,35.0,Albert  Banchs
886363,10156.0,computerscience,19.0,Gianluca  Aloi
886366,3491.0,computerscience,15.0,Leonardo  Babun
886367,10855.0,computerscience,9.0,Stefan  Schiefer
886373,13862.0,computerscience,15.0,Yuanqing  Qin
886380,24866.0,computerscience,5.0,Chun-lin  Xin
886381,39297.0,computerscience,10.0,Muhammad Faisal Amjad
886402,10007.0,computerscience,8.0,Wen-xing  Hong
886403,35404.0,computerscience,4.0,Reda  Shbib
886404,12094.0,computerscience,14.0,Yu-li  Fu
886410,16322.0,computerscience,2.0,Artemisa  Trigueros
886411,10083.0,computerscience,23.0,Luca  Bonaventura
886412,8228.0,computerscience,14.0,Mikaela  Asplund
886418,11273.0,computerscience,3.0,Yoon-Sik Sik Yoo
886419,624.0,computerscience,16.0,Aditya  Gopalan
886431,57.0,computerscience,19.0,Srinivas  Sampalli
886461,40721.0,computerscience,11.0,Komal Kumar Bhatia
886463,7960.0,computerscience,21.0,Andrea  Marrella
886467,221.0,computerscience,11.0,Aaron  Isaksen
886487,266.0,computerscience,11.0,Insoon Chul Yang
886488,30759.0,computerscience,11.0,Jonatan  Lerga
886489,9748.0,computerscience,21.0,Danijel  Skočaj
886507,591.0,computerscience,44.0,Bastien  Chopard
886514,6334.0,computerscience,23.0,Marilena  Vendittelli
886517,16672.0,computerscience,3.0,Dmitry Yu Volkanov
886518,9612.0,computerscience,6.0,Adam  Chromy
886522,34771.0,computerscience,17.0,Scott T Wisdom
886535,3491.0,computerscience,18.0,Hidayet  Aksu
886548,29567.0,computerscience,9.0,Hemanta Kumar Mondal
886965,9891.0,computerscience,37.0,Wanxiang  Che
886970,27301.0,computerscience,28.0,Enrique  Onieva
886971,34533.0,computerscience,6.0,Katsufumi  Inoue
886973,13862.0,computerscience,7.0,Lan-sheng  Han
886975,10773.0,computerscience,42.0,Zhi-wen  Yu
886976,40897.0,computerscience,8.0,Darjn  Esposito
886982,346.0,computerscience,12.0,Shaun M Kandathil
886987,39593.0,computerscience,17.0,Vahid  Abolghasemi
886990,5845.0,computerscience,7.0,Humberto Umberto Loaiza
886993,15077.0,computerscience,4.0,Deqin  Xu
886995,436.0,computerscience,7.0,Tara  Baldacchino
887001,1584.0,computerscience,22.0,Michael  Nebeling
887006,25247.0,computerscience,8.0,Xiao-ming Ming Xiong
887007,2420.0,computerscience,13.0,Laura  Pierucci
887012,19186.0,computerscience,4.0,Karin  Ahlin
887014,717.0,computerscience,4.0,Naila  Mukhtar
887015,1023.0,computerscience,14.0,Simos  Gerasimou
887037,15291.0,computerscience,4.0,Jongmo  Kim
887043,392.0,computerscience,39.0,Christophe  Champod
887047,3479.0,computerscience,27.0,Yanjie  Fu
887048,33627.0,computerscience,11.0,Onder  Aydemir
887052,21192.0,computerscience,12.0,Tarek  Lajnef
887058,269.0,computerscience,5.0,Omid  Alemi
887061,7793.0,computerscience,11.0,Julian l Rrushi
887682,34357.0,computerscience,14.0,Gang-quan Quan Si
887686,26906.0,computerscience,11.0,Zhihan  Liu
887687,34105.0,computerscience,28.0,Óscar Martínez Mozos
887713,2962.0,computerscience,12.0,Julio  Barbancho
887719,27212.0,computerscience,22.0,Evsen  Yanmaz
887727,14586.0,computerscience,13.0,Felix  Antreich
887728,2917.0,computerscience,6.0,Xiaoxing  Yang
887730,30988.0,computerscience,8.0,Zhemin Min Zhuang
887740,10564.0,computerscience,2.0,Kailasam  Lakshmanan
887745,7792.0,computerscience,13.0,Young-Tak  Kim
887747,27885.0,computerscience,9.0,Leyza Elmeri Dorini
887752,27825.0,computerscience,10.0,Vassilis  Kilintzis
887756,3616.0,computerscience,12.0,Encarnaci''on  Algaba
887758,2068.0,computerscience,16.0,Renata  Sotirov
887773,34715.0,computerscience,7.0,Nafei Fei Zhu
887775,1321.0,computerscience,10.0,Jiayuan  Fan
887777,41536.0,computerscience,16.0,Sarana Y Nutanong
887779,13533.0,computerscience,8.0,Aleksander  Jarzębowicz
887780,2942.0,computerscience,26.0,Sophia Nicolas Yaliraki
887783,17629.0,computerscience,12.0,George  Grispos
887786,21285.0,computerscience,6.0,Wafa M Elmannai
887791,727.0,computerscience,14.0,Jinyoung Young Han
887863,24223.0,computerscience,16.0,Yi-hua  Zhu
887870,1309.0,computerscience,10.0,Vincent  Neiger
887871,31335.0,computerscience,8.0,Ghader H Karimian
887890,9555.0,computerscience,16.0,Konstantinos  Manousakis
887906,41009.0,computerscience,23.0,Han-ning Ning Chen
887910,27581.0,computerscience,9.0,Duc-Hung  Le
