grantid,pid,BUDGET_START
1966793,419901,8/1/2013
1966793,881731,8/1/2013
1966813,187219,5/1/2013
1966813,441881,5/1/2013
1966813,453431,5/1/2013
1966870,179161,2/10/2013
1966910,416928,6/1/2013
1966910,419056,6/1/2013
1966910,434587,6/1/2013
1966910,457923,6/1/2013
1966912,418305,4/1/2013
1966912,612769,4/1/2013
1966950,183341,9/30/2013
1967050,416928,4/1/2013
1967050,419056,4/1/2013
1967050,434587,4/1/2013
1967050,457923,4/1/2013
1967121,176496,7/1/2013
1967157,186074,7/1/2013
1967174,421582,7/1/2013
1967174,422274,7/1/2013
1967174,802851,7/1/2013
1967174,849699,7/1/2013
1967181,422936,7/1/2013
1967181,754242,7/1/2013
1967321,419194,7/1/2013
1967331,419901,7/1/2013
1967331,881731,7/1/2013
1967404,191449,9/15/2013
1967404,416591,9/15/2013
1967404,421132,9/15/2013
1967404,427524,9/15/2013
1967404,428311,9/15/2013
1967404,434470,9/15/2013
1967404,442422,9/15/2013
1967404,633022,9/15/2013
1967404,834689,9/15/2013
1967416,857304,7/1/2013
1967661,416928,8/1/2013
1967661,419056,8/1/2013
1967661,434587,8/1/2013
1967661,457923,8/1/2013
1967679,582167,7/1/2013
1967814,183352,9/1/2013
1967814,183444,9/1/2013
1967856,478006,8/26/2013
1967919,433812,5/1/2013
1967919,439555,5/1/2013
1967919,667915,5/1/2013
1967919,668296,5/1/2013
1967961,582167,4/1/2013
1968130,182306,7/1/2013
1968130,182426,7/1/2013
1968130,191808,7/1/2013
1968130,416528,7/1/2013
1968130,420959,7/1/2013
1968130,422382,7/1/2013
1968130,426207,7/1/2013
1968130,427318,7/1/2013
1968130,427534,7/1/2013
1968130,449907,7/1/2013
1968130,457919,7/1/2013
1968130,478767,7/1/2013
1968130,531079,7/1/2013
1968130,564037,7/1/2013
1968130,788765,7/1/2013
1968130,881792,7/1/2013
1968130,882029,7/1/2013
1968137,115507,1/1/2013
1968162,183365,7/1/2013
1968324,545577,2/1/2013
1968335,530176,7/1/2013
1968425,424277,1/1/2013
1968425,727620,1/1/2013
1968442,428446,6/1/2013
1968522,620414,9/1/2013
1968536,176496,8/1/2013
1968583,182206,6/1/2013
1968724,417252,11/1/2012
1968724,434260,11/1/2012
1968828,416274,6/1/2013
1968828,426829,6/1/2013
1968850,180203,6/1/2013
1968874,849699,8/1/2013
1968887,419901,6/1/2013
1968887,668589,6/1/2013
1968887,881731,6/1/2013
1968894,92520,9/30/2013
1968935,442253,7/1/2013
1968936,429875,6/1/2013
1968994,182266,9/1/2013
1969001,344705,4/1/2013
1969009,727479,9/30/2013
1969163,430880,8/1/2013
1969201,180203,7/1/2013
1969236,419827,4/1/2013
1969333,184231,5/1/2013
1969442,416409,5/1/2013
1969442,421912,5/1/2013
1969442,430250,5/1/2013
1969442,521038,5/1/2013
1969442,670092,5/1/2013
1969464,740883,5/1/2013
1969484,727479,1/1/2013
1969584,667140,6/1/2013
1969584,718220,6/1/2013
1969593,443098,9/1/2013
1969637,187261,6/1/2013
1969637,419613,6/1/2013
1969637,430041,6/1/2013
1969637,440263,6/1/2013
1969637,787259,6/1/2013
1969656,427037,4/1/2013
1969656,432055,4/1/2013
1969656,434970,4/1/2013
1969670,179088,3/1/2013
1969706,421166,7/1/2013
1969725,717643,4/1/2013
1969817,96761,6/1/2013
1969836,427990,9/25/2013
1969964,184262,8/7/2013
1969975,416629,7/1/2013
1969975,566688,7/1/2013
1970069,417655,8/1/2012
1970092,181191,7/1/2013
1970092,419233,7/1/2013
1970092,428364,7/1/2013
1970097,441883,9/1/2013
1970262,517832,9/1/2013
1970276,883221,9/30/2013
1970584,439615,7/1/2013
1970786,805043,9/15/2013
1970796,660,9/1/2013
1970860,397510,7/1/2013
1970941,418133,2/1/2013
1970941,421583,2/1/2013
1970941,421749,2/1/2013
1970941,421885,2/1/2013
1970941,427539,2/1/2013
1970941,427598,2/1/2013
1970941,610764,2/1/2013
1971198,426708,7/1/2013
1971198,426710,7/1/2013
1971198,434744,7/1/2013
1971198,447002,7/1/2013
1971237,182446,6/1/2013
1971237,417780,6/1/2013
1971244,417231,9/30/2013
1971244,596810,9/30/2013
1971244,840188,9/30/2013
1971244,881805,9/30/2013
1971253,115507,3/1/2013
1971267,582167,7/1/2013
1971425,412660,7/1/2013
1971484,769791,2/1/2014
1971510,173213,9/1/2013
1971511,419081,8/1/2013
1971511,421108,8/1/2013
1971536,835050,6/1/2013
1971604,178970,3/1/2013
1972026,187268,5/1/2013
1972026,453335,5/1/2013
1972027,428999,8/1/2013
1972027,439393,8/1/2013
1972038,427343,9/28/2013
1972061,422612,8/1/2013
1972092,168333,9/1/2013
1972135,179088,5/1/2013
1972161,647936,9/1/2013
1972267,420090,2/1/2013
1972267,445012,2/1/2013
1972381,191753,5/1/2013
1972418,423054,9/30/2013
1972463,425545,9/30/2013
1972463,438227,9/30/2013
1972463,444671,9/30/2013
1972545,428258,9/1/2013
1972577,449831,7/1/2013
1972629,431935,4/1/2013
1972636,185080,8/1/2013
1972636,419529,8/1/2013
1972664,461817,9/1/2013
1972672,185486,9/1/2013
1972703,857304,8/1/2013
1972789,178767,7/1/2013
1972810,421424,8/1/2013
1972835,766871,2/1/2013
1972892,675362,4/1/2013
1972930,441020,4/1/2013
1973096,183432,6/1/2013
1973096,435602,6/1/2013
1973114,432826,9/1/2013
1973120,459386,7/1/2013
1973128,451560,7/5/2013
1973128,460575,7/5/2013
1973128,461906,7/5/2013
1973149,421582,12/15/2012
1973149,422274,12/15/2012
1973149,802851,12/15/2012
1973149,849699,12/15/2012
1973193,180558,9/1/2013
1973219,450371,7/1/2013
1973249,618970,8/1/2013
1973257,173154,8/1/2013
1973267,429187,5/1/2013
1973397,181172,1/1/2016
1973449,182216,12/1/2012
1973449,189275,12/1/2012
1973449,433225,12/1/2012
1973568,419901,9/1/2013
1973568,881731,9/1/2013
1973579,431984,5/1/2013
1973580,550611,4/1/2013
1973665,865199,8/1/2013
1973941,182202,7/1/2013
1973941,189284,7/1/2013
1973941,419026,7/1/2013
1973941,422702,7/1/2013
1973941,426856,7/1/2013
1973941,434261,7/1/2013
1973950,444827,4/1/2013
1974021,717655,8/1/2013
1974030,115507,5/1/2013
1974054,173154,9/1/2013
1974054,461354,9/1/2013
1974100,675362,3/1/2013
1974231,428660,8/1/2013
1974276,185018,8/1/2013
1974276,488035,8/1/2013
1974351,188270,7/1/2013
1974393,417743,3/1/2013
1974393,423330,3/1/2013
1974548,477998,5/1/2013
1974678,182357,7/1/2013
1974754,230105,7/1/2013
1974754,421898,7/1/2013
1974754,434572,7/1/2013
1974754,735027,7/1/2013
1974754,887745,7/1/2013
1974767,191743,5/1/2013
1974767,450919,5/1/2013
1974767,882703,5/1/2013
1974922,846274,6/1/2013
1974928,478006,9/1/2013
1974938,182289,6/1/2013
1974938,545173,6/1/2013
1974938,884940,6/1/2013
1974959,115507,9/1/2013
1974990,446206,7/5/2013
1974990,478781,7/5/2013
1975020,419901,7/1/2013
1975020,668589,7/1/2013
1975020,881731,7/1/2013
1975021,460496,7/1/2013
1975056,478006,7/1/2013
1975099,177235,2/1/2013
1975208,427590,8/25/2013
1975208,433339,8/25/2013
1975208,728342,8/25/2013
1975208,790526,8/25/2013
1975215,115507,1/1/2013
1975216,189214,7/1/2013
1975216,426357,7/1/2013
1975216,427937,7/1/2013
1975216,483672,7/1/2013
1975216,617570,7/1/2013
1975280,419901,9/1/2013
1975280,668589,9/1/2013
1975280,881731,9/1/2013
1975295,835050,9/23/2013
1975319,479267,9/1/2013
1975346,446496,5/1/2013
1975361,181172,7/1/2013
1975390,431935,9/26/2013
1975475,428184,4/1/2013
1975489,184836,2/1/2013
1975489,425696,2/1/2013
1975489,434575,2/1/2013
1975489,458105,2/1/2013
1975489,606961,2/1/2013
1975523,421582,7/1/2013
1975523,422274,7/1/2013
1975523,802851,7/1/2013
1975523,849699,7/1/2013
1975632,438260,6/28/2013
1975651,792562,2/1/2013
1975868,419901,6/1/2013
1975868,668589,6/1/2013
1975868,881731,6/1/2013
1975926,173221,7/1/2013
1975959,571592,7/1/2013
1975974,416497,8/1/2013
1976073,427365,9/1/2013
1976148,478806,5/1/2013
1976174,184433,7/1/2013
1976290,180565,3/1/2013
1976371,422617,1/10/2013
1976371,435231,1/10/2013
1976371,727580,1/10/2013
1976371,823951,1/10/2013
1976371,882908,1/10/2013
1976396,428816,8/5/2013
1976529,179088,8/13/2013
1976609,354012,3/1/2013
1976609,423523,3/1/2013
1976609,427611,3/1/2013
1976631,179088,8/13/2013
1976636,422271,6/1/2013
1976636,887686,6/1/2013
1976783,418714,7/20/2013
1976822,423602,4/1/2013
1976916,463790,1/1/2013
1977025,417667,5/1/2013
1977116,421527,7/1/2013
1977116,439560,7/1/2013
1977116,461452,7/1/2013
1977133,417063,12/10/2012
1977133,883176,12/10/2012
1977179,436532,9/1/2013
1977220,432406,9/30/2013
1977252,686944,9/1/2013
1977382,423695,4/1/2013
1977570,184433,8/1/2013
1977618,687109,5/1/2013
1977622,182598,9/1/2013
1977624,419250,9/30/2013
1977661,419801,3/1/2013
1977694,184475,6/1/2013
1977720,452669,12/1/2012
1977754,428869,5/1/2013
1977776,115507,3/1/2013
1977827,425157,9/30/2013
1978000,417252,1/1/2013
1978000,434260,1/1/2013
1978001,460496,6/1/2013
1978123,95365,2/11/2013
1978123,739127,2/11/2013
1978344,460607,5/1/2013
1978352,185486,5/1/2013
1978431,660,5/1/2013
1978546,191777,7/1/2013
1978605,98816,5/1/2013
1978605,173206,5/1/2013
1978605,182370,5/1/2013
1978605,186062,5/1/2013
1978605,412727,5/1/2013
1978605,421416,5/1/2013
1978605,422125,5/1/2013
1978605,428659,5/1/2013
1978605,430790,5/1/2013
1978605,434373,5/1/2013
1978605,444661,5/1/2013
1978605,608870,5/1/2013
1978605,647935,5/1/2013
1978605,690418,5/1/2013
1978605,883133,5/1/2013
1978628,427937,9/30/2013
1978693,419693,12/1/2012
1978693,421348,12/1/2012
1978693,422928,12/1/2012
1978771,679029,6/1/2013
1978825,183352,12/1/2012
1978825,183444,12/1/2012
1978915,453035,4/1/2013
1978915,461715,4/1/2013
1979037,427914,9/1/2013
1979052,421001,8/1/2013
1979200,766871,3/1/2013
1979288,433812,5/1/2013
1979288,439555,5/1/2013
1979288,667915,5/1/2013
1979288,668296,5/1/2013
1979468,176496,2/1/2013
1979468,427960,2/1/2013
1979468,462278,2/1/2013
1979588,417142,1/1/2013
1979638,425157,12/1/2012
1979638,429064,12/1/2012
1979665,421698,3/1/2013
1979665,434258,3/1/2013
1979757,178728,7/1/2013
1979791,814072,9/1/2013
1979820,421247,8/1/2013
1979820,456753,8/1/2013
1979820,831867,8/1/2013
1979820,884135,8/1/2013
1979989,444947,9/1/2013
1980003,412645,7/1/2013
1980003,423558,7/1/2013
1980003,423805,7/1/2013
1980003,428004,7/1/2013
1980003,691017,7/1/2013
1980038,883221,3/1/2013
1980066,462364,7/10/2013
1980112,449697,6/1/2013
1980154,884220,5/1/2013
1980186,16072,4/1/2013
1980235,435230,8/1/2013
1980235,436243,8/1/2013
1980247,178728,9/20/2013
1980252,425295,1/1/2013
1980301,113476,9/1/2013
1980306,184500,5/1/2013
1980323,95365,4/1/2013
1980323,739127,4/1/2013
1980339,766871,9/1/2013
1980431,480834,7/1/2013
1980597,428576,7/1/2013
1980676,417386,5/1/2013
1980676,434138,5/1/2013
1980676,451935,5/1/2013
1980755,847579,4/1/2013
1980826,427027,7/1/2013
1980826,461907,7/1/2013
1980915,420090,3/1/2013
1980915,445012,3/1/2013
1981037,181146,9/1/2013
1981085,115507,7/1/2013
1981085,182202,7/1/2013
1981085,189284,7/1/2013
1981085,191449,7/1/2013
1981085,416591,7/1/2013
1981085,418091,7/1/2013
1981085,418759,7/1/2013
1981085,419026,7/1/2013
1981085,421132,7/1/2013
1981085,421806,7/1/2013
1981085,422702,7/1/2013
1981085,426856,7/1/2013
1981085,427524,7/1/2013
1981085,428311,7/1/2013
1981085,434261,7/1/2013
1981085,434470,7/1/2013
1981085,442422,7/1/2013
1981085,442641,7/1/2013
1981085,446126,7/1/2013
1981085,446219,7/1/2013
1981085,447157,7/1/2013
1981085,633022,7/1/2013
1981085,689084,7/1/2013
1981085,724128,7/1/2013
1981085,834689,7/1/2013
1981195,456806,3/1/2013
1981258,419901,7/1/2013
1981258,881731,7/1/2013
1981265,420984,2/1/2013
1981265,447120,2/1/2013
1981265,451553,2/1/2013
1981265,670243,2/1/2013
1981382,428767,7/1/2016
1981389,800695,9/1/2013
1981489,191786,9/1/2013
1981497,178563,4/1/2013
1981610,180541,7/1/2013
1981610,182237,7/1/2013
1981610,421525,7/1/2013
1981610,423589,7/1/2013
1981610,428184,7/1/2013
1981610,444638,7/1/2013
1981610,452194,7/1/2013
1981616,430822,5/1/2013
1981616,453522,5/1/2013
1981702,191753,4/1/2013
1981724,184240,7/1/2013
1981756,189297,1/1/2013
1981759,182370,1/1/2013
1981759,186062,1/1/2013
1981789,530175,4/1/2013
1981901,667846,9/30/2013
1981920,421250,2/1/2013
1981942,421250,8/1/2013
1981995,421130,8/1/2013
1982012,115502,4/1/2013
1982012,418497,4/1/2013
1982012,425800,4/1/2013
1982012,438274,4/1/2013
1982012,457407,4/1/2013
1982012,477980,4/1/2013
1982022,479324,7/1/2013
1982047,483940,4/1/2013
1982072,179145,8/20/2013
1982072,433839,8/20/2013
1982075,419497,7/1/2013
1982191,417204,7/1/2013
1982246,428625,8/1/2013
1982302,428563,9/1/2013
1982340,740878,3/1/2013
1982383,421582,4/1/2013
1982509,427037,2/1/2013
1982509,432055,2/1/2013
1982509,434970,2/1/2013
1982615,463031,12/1/2012
1982621,430277,6/1/2013
1982621,431946,6/1/2013
1982621,435299,6/1/2013
1982621,882546,6/1/2013
1982772,184505,5/1/2013
1982782,397510,4/1/2013
1982928,761813,2/1/2013
1983011,183352,4/1/2013
1983011,183444,4/1/2013
1983021,428954,5/1/2013
1983051,679028,5/1/2013
1983251,413215,1/9/2014
1983304,432001,7/1/2013
1983314,419194,2/1/2013
1983318,416551,7/15/2013
1983378,93391,1/9/2012
1983447,423241,8/8/2013
1983447,827269,8/8/2013
1983520,426194,3/1/2013
1983679,460674,8/1/2013
1983866,426069,1/4/2013
1983866,431913,1/4/2013
1983866,445525,1/4/2013
1983866,479391,1/4/2013
1983881,426831,4/1/2013
1984017,182357,8/1/2013
1984177,416497,4/1/2013
1984300,426312,4/1/2013
1984341,189291,4/1/2013
1984366,739124,2/1/2013
1984379,426069,9/1/2013
1984379,431913,9/1/2013
1984379,445525,9/1/2013
1984379,479391,9/1/2013
1984436,430822,6/1/2013
1984436,453522,6/1/2013
1984454,433338,9/1/2013
1984454,458485,9/1/2013
1984454,483664,9/1/2013
1984470,417091,8/1/2013
1984797,582167,9/20/2013
1984901,449691,4/1/2013
1984978,425155,9/1/2013
1985059,181172,7/1/2013
1985087,779186,9/1/2013
1985149,426347,9/1/2013
1985149,438551,9/1/2013
1985149,806881,9/1/2013
1985163,75075,7/1/2013
1985218,180541,4/1/2013
1985218,182237,4/1/2013
1985218,421525,4/1/2013
1985218,423589,4/1/2013
1985218,428184,4/1/2013
1985218,444638,4/1/2013
1985218,452194,4/1/2013
1985313,179276,9/3/2013
1985325,179176,1/1/2013
1985484,451565,7/1/2013
1985491,183339,6/1/2013
1985491,185480,6/1/2013
1985491,189212,6/1/2013
1985491,418250,6/1/2013
1985491,433840,6/1/2013
1985491,433916,6/1/2013
1985491,436235,6/1/2013
1985491,451906,6/1/2013
1985491,846274,6/1/2013
1985494,182427,9/1/2013
1985577,582167,3/1/2013
1985597,419960,7/1/2013
1985597,431985,7/1/2013
1985597,438282,7/1/2013
1985597,441746,7/1/2013
1985667,184836,5/1/2013
1985667,425696,5/1/2013
1985667,434575,5/1/2013
1985667,458105,5/1/2013
1985667,606961,5/1/2013
1985697,427219,3/1/2013
1985701,418432,9/12/2013
1985701,427404,9/12/2013
1985730,115507,9/1/2013
1985735,424159,9/1/2013
1985735,434523,9/1/2013
1985883,430288,7/1/2013
1985890,706351,4/1/2013
1985968,181172,8/1/2013
1986069,728257,12/1/2012
1986132,115507,7/1/2013
1986159,800695,5/1/2013
1986248,422271,5/1/2013
1986248,887686,5/1/2013
1986256,739991,3/1/2013
1986327,416223,8/1/2013
1986336,434365,7/1/2013
1986354,461715,5/1/2013
1986362,185806,9/1/2013
1986515,417231,2/1/2013
1986515,596810,2/1/2013
1986515,840188,2/1/2013
1986515,881805,2/1/2013
1986565,419003,7/1/2013
1986565,458844,7/1/2013
1986565,559007,7/1/2013
1986788,429152,8/1/2013
1986876,179088,8/13/2013
1987086,115507,7/1/2013
1987274,421166,8/1/2013
1987293,884220,7/1/2013
1987338,433990,7/1/2013
1987372,115507,10/1/2013
1987418,773086,8/1/2013
1987535,418133,2/1/2013
1987535,421583,2/1/2013
1987535,421749,2/1/2013
1987535,421885,2/1/2013
1987535,427539,2/1/2013
1987535,427598,2/1/2013
1987535,610764,2/1/2013
1987545,412999,2/1/2013
1987681,582167,7/1/2013
1987707,191742,9/1/2013
1987707,429305,9/1/2013
1987756,182427,12/1/2012
1987917,115507,7/1/2013
1988006,182206,9/1/2013
1988052,433165,7/1/2013
1988076,417632,12/1/2012
1988076,441122,12/1/2012
1988180,417279,1/1/2013
1988245,461715,6/1/2013
1988271,460674,9/1/2013
1988451,457849,7/1/2013
1988572,428138,6/1/2013
1988575,769791,8/15/2013
1988585,813274,8/5/2013
1988605,436305,8/1/2013
1988661,451565,7/1/2013
1988665,416223,12/1/2012
1988753,115502,4/1/2013
1988753,418497,4/1/2013
1988753,425800,4/1/2013
1988753,438274,4/1/2013
1988753,457407,4/1/2013
1988753,477980,4/1/2013
1988851,67945,3/1/2013
1988911,182202,3/1/2013
1988911,189284,3/1/2013
1988911,419026,3/1/2013
1988911,422702,3/1/2013
1988911,426856,3/1/2013
1988911,434261,3/1/2013
1988925,180538,8/9/2013
1988929,427398,2/1/2013
1988929,456881,2/1/2013
1988958,522960,3/19/2013
1989015,419093,8/1/2013
1989049,184840,9/1/2013
1989072,516622,7/1/2013
1989101,881546,9/1/2013
1989163,851802,8/1/2013
1989189,186078,7/1/2013
1989190,522960,8/1/2013
1989242,182331,6/1/2013
1989242,461453,6/1/2013
1989264,181172,8/21/2013
1989278,417632,7/1/2013
1989278,441122,7/1/2013
1989289,168025,5/1/2013
1989451,179145,2/1/2013
1989451,433839,2/1/2013
1989506,173206,7/1/2013
1989506,608870,7/1/2013
1989507,706399,9/28/2013
1989533,179088,5/1/2013
1989627,446206,9/1/2013
1989627,478781,9/1/2013
1989627,881487,9/1/2013
1989674,98816,9/1/2013
1989674,173206,9/1/2013
1989674,412727,9/1/2013
1989674,421416,9/1/2013
1989674,428659,9/1/2013
1989674,430790,9/1/2013
1989674,434373,9/1/2013
1989674,608870,9/1/2013
1989674,647935,9/1/2013
1989674,690418,9/1/2013
1989706,452669,7/1/2013
1989779,419801,8/1/2013
1989782,483423,2/1/2013
1989782,528377,2/1/2013
1989804,180203,6/1/2013
1989942,557389,4/1/2013
1989985,419618,1/1/2013
1990000,417204,6/1/2013
1990057,182385,6/1/2013
1990217,423321,9/1/2013
1990259,419693,12/1/2012
1990259,421348,12/1/2012
1990259,422928,12/1/2012
1990278,422128,5/1/2013
1990301,426987,4/1/2013
1990301,427001,4/1/2013
1990309,189288,7/1/2013
1990416,446206,7/14/2013
1990416,478781,7/14/2013
1990420,432406,12/1/2012
1990585,450312,7/1/2013
1990788,416274,2/1/2013
1990788,426829,2/1/2013
1990876,417868,12/1/2012
1990876,419610,12/1/2012
1990876,421105,12/1/2012
1990876,428441,12/1/2012
1990876,432692,12/1/2012
1990876,679391,12/1/2012
1990876,738198,12/1/2012
1990876,810744,12/1/2012
1990876,863311,12/1/2012
1990896,179088,5/1/2013
1990960,835050,9/1/2013
1991043,846274,3/1/2013
1991044,423496,9/11/2013
1991050,416496,9/1/2013
1991065,184433,7/1/2013
1991137,93391,1/1/2012
1991158,451565,5/1/2013
1991279,426069,8/1/2013
1991279,431913,8/1/2013
1991279,445525,8/1/2013
1991279,479391,8/1/2013
1991384,835050,8/1/2013
1991400,478007,4/1/2013
1991520,428184,4/1/2013
1991568,182289,8/1/2013
1991568,545173,8/1/2013
1991568,884940,8/1/2013
1991583,427343,2/1/2013
1991587,449924,10/1/2012
1991592,846274,5/1/2013
1991653,478006,9/1/2013
1991661,513198,2/1/2013
1991751,417916,8/15/2013
1991751,445110,8/15/2013
1991855,422251,3/1/2013
1991855,424964,3/1/2013
1991855,435696,3/1/2013
1991898,95365,9/15/2013
1991898,739127,9/15/2013
1991931,182206,5/1/2013
1991939,419901,7/1/2013
1991939,881731,7/1/2013
1991985,456987,9/1/2013
1992006,832004,5/1/2013
1992127,462223,1/15/2013
1992161,419693,9/30/2013
1992161,421348,9/30/2013
1992161,422928,9/30/2013
1992186,115507,4/1/2013
1992205,582167,1/1/2013
1992242,679028,9/1/2013
1992318,184869,8/1/2013
1992318,419413,8/1/2013
1992318,420885,8/1/2013
1992318,421250,8/1/2013
1992318,425879,8/1/2013
1992318,433860,8/1/2013
1992318,888913,8/1/2013
1992328,675369,4/1/2013
1992377,423497,9/1/2013
1992421,422251,8/1/2013
1992456,426069,9/15/2013
1992456,431913,9/15/2013
1992456,445525,9/15/2013
1992456,479391,9/15/2013
1992515,187238,8/1/2013
1992597,176610,3/12/2013
1992597,421830,3/12/2013
1992598,441020,4/1/2013
1992756,418725,5/1/2013
1992781,417868,4/1/2013
1992781,419610,4/1/2013
1992781,421105,4/1/2013
1992781,428441,4/1/2013
1992781,432692,4/1/2013
1992781,679391,4/1/2013
1992781,738198,4/1/2013
1992781,810744,4/1/2013
1992781,863311,4/1/2013
1992799,769606,9/19/2013
1992940,428053,5/1/2013
1992940,430164,5/1/2013
1993027,419413,9/13/2013
1993027,421250,9/13/2013
1993027,425879,9/13/2013
1993027,888913,9/13/2013
1993037,182357,9/1/2013
1993591,184836,6/1/2013
1993591,425696,6/1/2013
1993591,434575,6/1/2013
1993591,458105,6/1/2013
1993591,606961,6/1/2013
1993622,431923,8/1/2013
1993689,411802,7/2/2013
1993705,115527,4/1/2013
1993705,421842,4/1/2013
1993705,441794,4/1/2013
1993705,503306,4/1/2013
1993816,735048,7/1/2013
1994151,539179,1/25/2013
1994159,419431,9/1/2013
1994192,413228,3/1/2013
1994197,429899,9/1/2013
1994321,422000,9/20/2013
1994321,435072,9/20/2013
1994398,428954,4/1/2013
1994477,182401,9/1/2013
1994477,420341,9/1/2013
1994580,115507,7/1/2013
1994603,733480,1/1/2013
1994643,428576,9/1/2013
1994690,427318,4/1/2013
1994690,457919,4/1/2013
1994690,531079,4/1/2013
1994714,450385,8/1/2013
1994718,416875,9/1/2013
1994749,477843,1/1/2013
1994817,667140,8/1/2013
1994817,718220,8/1/2013
1994826,430848,6/3/2013
1994876,187219,8/1/2013
1994876,441881,8/1/2013
1994876,453431,8/1/2013
1994883,419398,7/1/2013
1994883,425698,7/1/2013
1994895,187261,9/1/2013
1994895,419613,9/1/2013
1994895,430041,9/1/2013
1994895,440263,9/1/2013
1994895,787259,9/1/2013
1994902,427027,2/1/2013
1994902,461907,2/1/2013
1995011,424663,7/1/2013
1995157,100670,7/1/2013
1995235,441792,9/4/2013
1995299,739124,1/1/2013
1995500,115502,4/1/2013
1995500,418497,4/1/2013
1995500,425800,4/1/2013
1995500,438274,4/1/2013
1995500,457407,4/1/2013
1995500,477980,4/1/2013
1995507,418720,7/3/2013
1995544,421456,4/1/2013
1995593,420090,8/1/2013
1995593,445012,8/1/2013
1995692,422467,9/1/2013
1995718,412645,1/1/2013
1995718,423558,1/1/2013
1995718,423805,1/1/2013
1995718,428004,1/1/2013
1995718,691017,1/1/2013
1995724,438282,8/1/2013
1995761,427889,3/1/2013
1995843,846274,3/1/2013
1995883,675362,6/1/2013
1995916,179122,8/1/2013
1996000,98816,9/30/2013
1996000,173206,9/30/2013
1996000,412727,9/30/2013
1996000,421416,9/30/2013
1996000,428659,9/30/2013
1996000,430790,9/30/2013
